date,matchday,home,away,home_score,away_score,btts,total_goals,season,home_form_games_played,home_form_goals_scored,home_form_goals_conceded,home_form_btts_rate,home_form_avg_total_goals,away_form_games_played,away_form_goals_scored,away_form_goals_conceded,away_form_btts_rate,away_form_avg_total_goals,h2h_games,h2h_btts_rate,h2h_avg_goals,home_season_games,home_season_goals_scored,home_season_goals_conceded,home_season_btts_rate,home_season_win_rate,home_season_clean_sheets,home_season_failed_to_score,away_season_games,away_season_goals_scored,away_season_goals_conceded,away_season_btts_rate,away_season_win_rate,away_season_clean_sheets,away_season_failed_to_score,combined_form_btts_rate,combined_form_goals,defense_strength_diff,attack_strength_diff,home_season_avg_goals_for,home_season_avg_goals_against,away_season_avg_goals_for,away_season_avg_goals_against
2022-04-24,,17.30  Hertha BSC,(1-0)  VfB Stuttgart,2,0,0,2,2021-22,1,1,4,1.0,5.0,5,5,12,0.6,3.4,0,0.0,0.0,1,1,4,1.0,0.0,0,0,4,3,11,0.5,0.0,0,2,0.8,6,-8,-4,1.0,4.0,0.75,2.75
2022-04-29,,20.30  1. FC Union Berlin,(0-1)  SpVgg Greuther Fürth 1903,1,1,1,2,2021-22,5,10,2,0.4,2.4,3,3,11,1.0,4.666666666666667,0,0.0,0.0,2,3,1,0.5,1.0,1,0,3,3,11,1.0,0.0,0,0,0.7,13,-9,7,1.5,0.5,1.0,3.6666666666666665
2022-04-30,,18.30  TSG 1899 Hoffenheim,(1-1)  SC Freiburg,3,4,1,7,2021-22,0,0,0,0.0,0.0,1,1,1,1.0,2.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.5,1,-1,-1,,,,
2022-04-30,,Arminia Bielefeld,(0-0)  Hertha BSC,1,1,1,2,2021-22,5,6,3,0.6,1.8,5,3,7,0.4,2.0,0,0.0,0.0,11,11,11,0.6363636363636364,0.18181818181818182,4,2,1,1,0,0.0,1.0,1,0,0.5,9,-4,3,1.0,1.0,1.0,0.0
2022-04-30,,FC Augsburg,(0-2)  1. FC Köln,1,4,1,5,2021-22,5,4,4,0.4,1.6,1,3,1,1.0,4.0,0,0.0,0.0,11,8,15,0.36363636363636365,0.18181818181818182,5,5,1,3,1,1.0,1.0,0,0,0.7,7,3,1,0.7272727272727273,1.3636363636363635,3.0,1.0
2022-04-30,,VfB Stuttgart,(0-1)  VfL Wolfsburg,1,1,1,2,2021-22,5,1,4,0.2,1.0,5,10,0,0.0,2.0,0,0.0,0.0,8,9,6,0.375,0.25,3,5,2,4,0,0.0,1.0,2,0,0.1,11,4,-9,1.125,0.75,2.0,0.0
2022-04-30,,15.30  Borussia Dortmund,(2-2)  VfL Bochum 1848,3,4,1,7,2021-22,5,15,8,0.8,4.6,0,0,0,0.0,0.0,0,0.0,0.0,6,17,9,0.8333333333333334,0.8333333333333334,1,0,0,0,0,0.0,0.0,0,0,0.4,15,8,15,2.8333333333333335,1.5,,
2022-04-30,,1. FSV Mainz 05,(2-1)  FC Bayern München,3,1,1,4,2021-22,5,11,0,0.0,2.2,2,2,6,1.0,4.0,0,0.0,0.0,8,17,0,0.0,0.75,8,2,1,1,2,1.0,0.0,0,0,0.5,13,-6,9,2.125,0.0,1.0,2.0
2022-05-02,,20.30  Bayer 04 Leverkusen,(1-0)  Eintracht Frankfurt,2,0,0,2,2021-22,1,3,1,1.0,4.0,2,0,6,0.0,3.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,0,2,0.0,0.0,0,1,0.5,3,-5,3,,,0.0,2.0
2022-05-02,,Borussia Mönchengladbach,(2-1)  RB Leipzig,3,1,1,4,2021-22,5,11,8,0.8,3.8,2,4,5,1.0,4.5,0,0.0,0.0,4,10,6,0.75,0.5,1,0,1,2,3,1.0,0.0,0,0,0.9,15,3,7,2.5,1.5,2.0,3.0
2022-05-06,,20.30  VfL Bochum 1848,(1-1)  Arminia Bielefeld,2,1,1,3,2021-22,1,0,2,0.0,2.0,1,1,3,1.0,4.0,0,0.0,0.0,1,0,2,0.0,0.0,0,1,1,1,3,1.0,0.0,0,0,0.5,1,-1,-1,0.0,2.0,1.0,3.0
2022-05-07,,15.30  SC Freiburg,(0-3)  1. FC Union Berlin,1,4,1,5,2021-22,5,8,8,0.8,3.2,0,0,0,0.0,0.0,0,0.0,0.0,2,2,3,0.5,0.5,0,1,0,0,0,0.0,0.0,0,0,0.4,8,8,8,1.0,1.5,,
2022-05-07,,TSG 1899 Hoffenheim,(2-1)  Bayer 04 Leverkusen,2,4,1,6,2021-22,5,7,7,0.8,2.8,0,0,0,0.0,0.0,0,0.0,0.0,11,16,13,0.6363636363636364,0.36363636363636365,3,3,0,0,0,0.0,0.0,0,0,0.4,7,7,7,1.4545454545454546,1.1818181818181819,,
2022-05-07,,1. FC Köln,(0-1)  VfL Wolfsburg,0,1,0,1,2021-22,5,11,8,0.6,3.8,5,10,1,0.2,2.2,0,0.0,0.0,6,13,9,0.6666666666666666,0.8333333333333334,1,1,3,5,1,0.3333333333333333,0.6666666666666666,2,0,0.4,21,7,1,2.1666666666666665,1.5,1.6666666666666667,0.3333333333333333
2022-05-07,,SpVgg Greuther Fürth 1903,(0-1)  Borussia Dortmund,1,3,1,4,2021-22,5,1,6,0.2,1.4,4,7,4,0.5,2.75,0,0.0,0.0,14,10,19,0.42857142857142855,0.14285714285714285,5,8,3,5,4,0.6666666666666666,0.3333333333333333,1,0,0.35,8,2,-6,0.7142857142857143,1.3571428571428572,1.6666666666666667,1.3333333333333333
2022-05-07,,18.30  Hertha BSC,(1-1)  1. FSV Mainz 05,1,2,1,3,2021-22,5,9,10,0.6,3.8,4,8,6,1.0,3.5,0,0.0,0.0,3,5,6,0.6666666666666666,0.6666666666666666,1,0,2,3,3,1.0,0.5,0,0,0.8,17,4,1,1.6666666666666667,2.0,1.5,1.5
2022-05-08,,19.30  RB Leipzig,(1-0)  FC Augsburg,4,0,0,4,2021-22,1,3,0,0.0,3.0,5,4,9,0.6,2.6,0,0.0,0.0,1,3,0,0.0,1.0,1,0,3,3,5,0.6666666666666666,0.0,0,1,0.3,7,-9,-1,3.0,0.0,1.0,1.6666666666666667
2022-05-08,,15.30  Eintracht Frankfurt,(0-1)  Borussia Mönchengladbach,1,1,1,2,2021-22,5,3,4,0.4,1.4,5,11,6,0.8,3.4,0,0.0,0.0,5,3,4,0.4,0.2,2,3,2,2,2,1.0,0.0,0,0,0.6000000000000001,14,-2,-8,0.6,0.8,1.0,1.0
2022-05-08,,17.30  FC Bayern München,(2-1)  VfB Stuttgart,2,2,1,4,2021-22,2,4,4,1.0,4.0,1,1,2,1.0,3.0,0,0.0,0.0,2,4,4,1.0,0.5,0,0,0,0,0,0.0,0.0,0,0,1.0,5,2,3,2.0,2.0,,
2022-05-14,,FC Augsburg,(1-1)  SpVgg Greuther Fürth 1903,2,1,1,3,2021-22,5,4,7,0.4,2.2,2,3,6,1.0,4.5,0,0.0,0.0,12,9,19,0.4166666666666667,0.16666666666666666,5,5,2,3,6,1.0,0.0,0,0,0.7,7,1,1,0.75,1.5833333333333333,1.5,3.0
2022-05-14,,1. FSV Mainz 05,(1-2)  Eintracht Frankfurt,2,2,1,4,2021-22,5,10,1,0.2,2.2,0,0,0,0.0,0.0,0,0.0,0.0,9,20,1,0.1111111111111111,0.7777777777777778,8,2,0,0,0,0.0,0.0,0,0,0.1,10,1,10,2.2222222222222223,0.1111111111111111,,
2022-05-14,,Arminia Bielefeld,(0-0)  RB Leipzig,1,1,1,2,2021-22,5,6,3,0.6,1.8,5,4,4,0.4,1.6,0,0.0,0.0,12,12,12,0.6666666666666666,0.16666666666666666,4,2,4,3,2,0.25,0.5,2,1,0.5,10,-1,2,1.0,1.0,0.75,0.5
2022-05-14,,VfB Stuttgart,(1-0)  1. FC Köln,2,1,1,3,2021-22,5,2,4,0.4,1.2,5,2,14,0.4,3.2,0,0.0,0.0,9,10,7,0.4444444444444444,0.2222222222222222,3,5,4,2,11,0.5,0.0,0,2,0.4,4,-10,0,1.1111111111111112,0.7777777777777778,0.5,2.75
2022-05-14,,15.35  VfL Wolfsburg,(1-2)  FC Bayern München,2,2,1,4,2021-22,0,0,0,0.0,0.0,2,6,3,1.0,4.5,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,3,2,1.0,1.0,0,0,0.5,6,-3,-6,,,3.0,2.0
2022-05-14,,1. FC Union Berlin,(2-0)  VfL Bochum 1848,3,2,1,5,2021-22,5,9,7,0.6,3.2,2,1,5,0.5,3.0,0,0.0,0.0,8,11,8,0.5,0.5,4,2,2,1,5,0.5,0.0,0,1,0.55,10,2,8,1.375,1.0,0.5,2.5
2022-05-14,,Bayer 04 Leverkusen,(0-0)  SC Freiburg,2,1,1,3,2021-22,5,7,5,0.6,2.4,5,4,8,0.6,2.4,0,0.0,0.0,7,8,7,0.42857142857142855,0.42857142857142855,3,2,1,1,2,1.0,0.0,0,0,0.6,11,-3,3,1.1428571428571428,1.0,1.0,2.0
2022-05-14,,15.30  Borussia Dortmund,(0-1)  Hertha BSC,2,1,1,3,2021-22,5,15,11,0.8,5.2,3,6,3,0.6666666666666666,3.0,0,0.0,0.0,7,20,13,0.8571428571428571,0.7142857142857143,1,0,1,2,1,1.0,1.0,0,0,0.7333333333333334,21,8,9,2.857142857142857,1.8571428571428572,2.0,1.0
2022-05-14,,Borussia Mönchengladbach,(3-1)  TSG 1899 Hoffenheim,5,1,1,6,2021-22,5,13,7,0.8,4.0,0,0,0,0.0,0.0,0,0.0,0.0,5,13,7,0.8,0.6,1,0,0,0,0,0.0,0.0,0,0,0.4,13,7,13,2.6,1.4,,
2022-08-05,,20.35  Eintracht Frankfurt,(0-5)  FC Bayern München,1,6,1,7,2022-23,0,0,0,0.0,0.0,1,5,1,1.0,6.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.5,5,-1,-5,,,,
2022-08-06,,18.30  Borussia Dortmund,(1-0)  Bayer 04 Leverkusen,1,0,0,1,2022-23,5,12,12,0.8,4.8,3,3,5,1.0,2.6666666666666665,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.9,15,7,9,,,,
2022-08-06,,1. FC Union Berlin,(1-0)  Hertha BSC,3,1,1,4,2022-23,5,10,9,0.8,3.8,5,2,10,0.4,2.4,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.6000000000000001,12,-1,8,,,,
2022-08-06,,Borussia Mönchengladbach,(1-1)  TSG 1899 Hoffenheim,3,1,1,4,2022-23,5,14,8,1.0,4.4,5,7,7,1.0,2.8,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,1.0,21,1,7,,,,
2022-08-06,,VfL Bochum 1848,(1-1)  1. FSV Mainz 05,1,2,1,3,2022-23,5,9,6,0.8,3.0,5,10,7,1.0,3.4,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.9,19,-1,-1,,,,
2022-08-06,,15.30  FC Augsburg,(0-0)  SC Freiburg,0,4,0,4,2022-23,5,11,8,0.8,3.8,5,3,9,0.6,2.4,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.7,14,-1,8,,,,
2022-08-06,,VfL Wolfsburg,(1-2)  SV Werder Bremen,2,2,1,4,2022-23,5,7,5,0.2,2.4,1,4,1,1.0,5.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.6,11,4,3,,,,
2022-08-07,,15.30  VfB Stuttgart,(1-1)  RB Leipzig,1,1,1,2,2022-23,5,10,13,1.0,4.6,2,2,3,1.0,2.5,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,1.0,12,10,8,,,,
2022-08-07,,17.30  1. FC Köln,(0-0)  FC Schalke 04,3,1,1,4,2022-23,4,6,4,0.5,2.5,3,0,5,0.0,1.6666666666666667,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.25,6,-1,6,,,,
2022-08-12,,20.30  SC Freiburg,(1-0)  Borussia Dortmund,1,3,1,4,2022-23,0,0,0,0.0,0.0,5,6,8,0.8,2.8,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.4,6,-8,-6,,,,
2022-08-13,,Bayer 04 Leverkusen,(1-1)  FC Augsburg,1,2,1,3,2022-23,5,8,6,0.8,2.8,3,3,8,1.0,3.6666666666666665,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.9,11,-2,5,,,,
2022-08-13,,18.30  FC Schalke 04,(1-0)  Borussia Mönchengladbach,2,2,1,4,2022-23,5,2,14,0.4,3.2,3,1,5,0.3333333333333333,2.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.3666666666666667,3,9,1,,,,
2022-08-13,,RB Leipzig,(1-1)  1. FC Köln,2,2,1,4,2022-23,5,10,3,0.6,2.6,4,7,5,1.0,3.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.8,17,-2,3,,,,
2022-08-13,,TSG 1899 Hoffenheim,(2-2)  VfL Bochum 1848,3,2,1,5,2022-23,5,6,10,0.8,3.2,1,4,3,1.0,7.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.9,10,7,2,,,,
2022-08-13,,Hertha BSC,(1-0)  Eintracht Frankfurt,1,1,1,2,2022-23,5,7,5,0.4,2.4,3,0,8,0.0,2.6666666666666665,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.2,7,-3,7,,,,
2022-08-13,,15.30  SV Werder Bremen,(1-1)  VfB Stuttgart,2,2,1,4,2022-23,2,2,5,1.0,3.5,4,11,7,1.0,4.5,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,1.0,13,-2,-9,,,,
2022-08-14,,15.30  1. FSV Mainz 05,1. FC Union Berlin,0,0,0,0,2022-23,3,2,3,0.3333333333333333,1.6666666666666667,5,11,5,0.8,3.2,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,3,1,1.0,1.0,0,0,0.5666666666666667,13,-2,-9,,,3.0,1.0
2022-08-14,,17.30  FC Bayern München,(2-0)  VfL Wolfsburg,2,0,0,2,2022-23,3,6,6,1.0,4.0,2,2,6,0.5,4.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.75,8,0,4,,,,
2022-08-19,,20.30  Borussia Mönchengladbach,(1-0)  Hertha BSC,1,0,0,1,2022-23,5,11,7,1.0,3.6,5,2,12,0.4,2.8,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,1,3,1.0,0.0,0,0,0.7,13,-5,9,,,1.0,3.0
2022-08-20,,15.30  VfB Stuttgart,(0-1)  SC Freiburg,0,1,0,1,2022-23,5,9,11,1.0,4.0,5,8,5,0.8,2.6,0,0.0,0.0,1,1,1,1.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.9,17,6,1,1.0,1.0,,
2022-08-20,,FC Augsburg,(1-1)  1. FSV Mainz 05,1,2,1,3,2022-23,5,6,8,0.6,2.8,5,10,7,1.0,3.4,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,2,1,1.0,1.0,0,0,0.8,16,1,-4,,,2.0,1.0
2022-08-20,,VfL Wolfsburg,FC Schalke 04,0,0,0,0,2022-23,5,8,4,0.2,2.4,1,0,0,0.0,0.0,0,0.0,0.0,1,2,2,1.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.1,8,4,8,2.0,2.0,,
2022-08-20,,Bayer 04 Leverkusen,(0-2)  TSG 1899 Hoffenheim,0,3,0,3,2022-23,5,7,6,0.8,2.6,0,0,0,0.0,0.0,0,0.0,0.0,1,1,2,1.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.4,7,6,7,1.0,2.0,,
2022-08-20,,Borussia Dortmund,(1-0)  SV Werder Bremen,2,3,1,5,2022-23,4,11,3,0.75,3.5,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.375,11,3,11,,,,
2022-08-20,,18.30  1. FC Union Berlin,(2-0)  RB Leipzig,2,1,1,3,2022-23,3,3,1,0.3333333333333333,1.3333333333333333,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.16666666666666666,3,1,3,,,,
2022-08-21,,15.30  Eintracht Frankfurt,(0-0)  1. FC Köln,1,1,1,2,2022-23,5,4,5,0.6,1.8,5,4,6,0.4,2.0,1,0.0,2.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.5,8,-1,0,,,,
2022-08-21,,17.30  VfL Bochum 1848,(0-4)  FC Bayern München,0,7,0,7,2022-23,2,2,3,0.5,2.5,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.25,2,3,2,,,,
2022-08-26,,20.30  SC Freiburg,(0-0)  VfL Bochum 1848,1,0,0,1,2022-23,1,1,3,1.0,4.0,5,2,7,0.2,1.8,0,0.0,0.0,1,1,3,1.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.6,3,-4,-1,1.0,3.0,,
2022-08-27,,RB Leipzig,(1-0)  VfL Wolfsburg,2,0,0,2,2022-23,5,12,5,0.8,3.4,3,2,9,0.3333333333333333,3.6666666666666665,0,0.0,0.0,1,2,2,1.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.5666666666666667,14,-4,10,2.0,2.0,,
2022-08-27,,1. FSV Mainz 05,(0-3)  Bayer 04 Leverkusen,0,3,0,3,2022-23,5,11,3,0.4,2.8,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.2,11,3,11,,,,
2022-08-27,,18.30  FC Bayern München,(0-1)  Borussia Mönchengladbach,1,1,1,2,2022-23,5,16,3,0.4,3.8,5,10,5,0.8,3.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.6000000000000001,26,-2,6,,,,
2022-08-27,,Hertha BSC,(0-1)  Borussia Dortmund,0,1,0,1,2022-23,5,7,5,0.4,2.4,5,10,5,0.6,3.0,0,0.0,0.0,1,1,1,1.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.5,17,0,-3,1.0,1.0,,
2022-08-27,,15.30  FC Schalke 04,(1-3)  1. FC Union Berlin,1,6,1,7,2022-23,5,9,10,0.2,3.8,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.1,9,10,9,,,,
2022-08-27,,TSG 1899 Hoffenheim,(1-0)  FC Augsburg,1,0,0,1,2022-23,5,7,9,0.8,3.2,5,4,11,0.6,3.0,0,0.0,0.0,1,3,2,1.0,1.0,0,0,0,0,0,0.0,0.0,0,0,0.7,11,-2,3,3.0,2.0,,
2022-08-28,,15.30  1. FC Köln,VfB Stuttgart,0,0,0,0,2022-23,5,6,6,0.6,2.4,5,4,5,0.6,1.8,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.6,10,1,2,,,,
2022-08-28,,17.30  SV Werder Bremen,(2-3)  Eintracht Frankfurt,3,4,1,7,2022-23,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,,,,
2022-09-02,,20.30  Borussia Dortmund,(1-0)  TSG 1899 Hoffenheim,1,0,0,1,2022-23,4,13,3,0.5,4.0,5,5,11,0.6,3.2,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.55,18,-8,8,,,,
2022-09-03,,18.30  Eintracht Frankfurt,(2-0)  RB Leipzig,4,0,0,4,2022-23,5,7,9,0.8,3.2,1,1,2,1.0,3.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,1,2,1.0,0.0,0,0,0.9,8,7,6,,,1.0,2.0
2022-09-03,,Bayer 04 Leverkusen,(1-0)  SC Freiburg,2,3,1,5,2022-23,5,5,7,0.6,2.4,5,2,12,0.4,2.8,0,0.0,0.0,2,1,5,0.5,0.0,0,1,0,0,0,0.0,0.0,0,0,0.5,7,-5,3,0.5,2.5,,
2022-09-03,,1. FC Union Berlin,(1-1)  FC Bayern München,1,1,1,2,2022-23,5,11,5,0.8,3.2,5,9,7,1.0,3.2,0,0.0,0.0,2,3,1,0.5,0.5,1,1,0,0,0,0.0,0.0,0,0,0.9,20,-2,2,1.5,0.5,,
2022-09-03,,VfL Wolfsburg,(1-3)  1. FC Köln,2,4,1,6,2022-23,5,8,2,0.2,2.0,0,0,0,0.0,0.0,0,0.0,0.0,2,2,2,0.5,0.0,1,1,0,0,0,0.0,0.0,0,0,0.1,8,2,8,1.0,1.0,,
2022-09-03,,VfL Bochum 1848,(0-0)  SV Werder Bremen,0,2,0,2,2022-23,5,8,7,0.8,3.0,5,4,7,0.4,2.2,0,0.0,0.0,1,1,2,1.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.6000000000000001,12,0,4,1.0,2.0,,
2022-09-03,,15.30  VfB Stuttgart,(1-1)  FC Schalke 04,1,1,1,2,2022-23,5,8,9,0.8,3.4,1,1,3,1.0,4.0,0,0.0,0.0,2,1,2,0.5,0.0,0,1,0,0,0,0.0,0.0,0,0,0.9,9,6,7,0.5,1.0,,
2022-09-04,,15.30  FC Augsburg,(0-0)  Hertha BSC,0,2,0,2,2022-23,5,9,10,0.6,3.8,5,3,7,0.4,2.0,0,0.0,0.0,1,0,4,0.0,0.0,0,1,0,0,0,0.0,0.0,0,0,0.5,12,3,6,0.0,4.0,,
2022-09-04,,17.30  Borussia Mönchengladbach,(0-0)  1. FSV Mainz 05,0,1,0,1,2022-23,3,3,8,0.6666666666666666,3.6666666666666665,3,1,4,0.3333333333333333,1.6666666666666667,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.5,4,4,2,,,,
2022-09-09,,20.30  SV Werder Bremen,(0-0)  FC Augsburg,0,1,0,1,2022-23,3,4,4,1.0,2.6666666666666665,5,3,5,0.0,1.6,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.5,7,-1,1,,,,
2022-09-10,,FC Bayern München,(1-0)  VfB Stuttgart,2,2,1,4,2022-23,5,16,3,0.6,3.8,5,3,13,0.4,3.2,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.5,19,-10,13,,,,
2022-09-10,,RB Leipzig,(2-0)  Borussia Dortmund,3,0,0,3,2022-23,5,13,5,0.8,3.6,2,4,5,1.0,4.5,0,0.0,0.0,2,4,2,0.5,0.5,1,0,0,0,0,0.0,0.0,0,0,0.9,17,0,9,2.0,1.0,,
2022-09-10,,18.30  FC Schalke 04,(1-0)  VfL Bochum 1848,3,1,1,4,2022-23,5,3,13,0.4,3.2,3,1,3,0.3333333333333333,1.3333333333333333,0,0.0,0.0,1,2,2,1.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.3666666666666667,4,10,2,2.0,2.0,,
2022-09-10,,Eintracht Frankfurt,(0-0)  VfL Wolfsburg,0,1,0,1,2022-23,5,6,5,0.6,2.2,5,4,6,0.2,2.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.4,10,-1,2,,,,
2022-09-10,,15.30  Hertha BSC,(0-0)  Bayer 04 Leverkusen,2,2,1,4,2022-23,5,5,9,0.4,2.8,5,5,3,0.2,1.6,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.30000000000000004,10,6,0,,,,
2022-09-10,,TSG 1899 Hoffenheim,(0-0)  1. FSV Mainz 05,4,1,1,5,2022-23,5,7,8,0.6,3.0,4,2,4,0.25,1.5,0,0.0,0.0,2,4,2,0.5,1.0,1,0,1,1,0,0.0,1.0,1,0,0.425,9,4,5,2.0,1.0,1.0,0.0
2022-09-11,,15.30  1. FC Köln,(0-1)  1. FC Union Berlin,0,1,0,1,2022-23,5,6,5,0.6,2.2,5,9,7,0.8,3.2,0,0.0,0.0,1,0,0,0.0,0.0,1,1,0,0,0,0.0,0.0,0,0,0.7,15,-2,-3,0.0,0.0,,
2022-09-11,,17.30  SC Freiburg,Borussia Mönchengladbach,0,0,0,0,2022-23,1,3,0,0.0,3.0,5,16,7,1.0,4.6,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,3,1,1.0,1.0,0,0,0.5,19,-7,-13,,,3.0,1.0
2022-09-16,,20.30  1. FSV Mainz 05,(0-1)  Hertha BSC,1,1,1,2,2022-23,3,8,4,1.0,4.0,4,7,5,0.75,3.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.875,15,-1,1,,,,
2022-09-17,,15.30  VfB Stuttgart,(0-1)  Eintracht Frankfurt,1,3,1,4,2022-23,5,7,8,0.8,3.0,5,10,6,1.0,3.2,0,0.0,0.0,3,2,3,0.6666666666666666,0.0,0,1,0,0,0,0.0,0.0,0,0,0.9,17,2,-3,0.6666666666666666,1.0,,
2022-09-17,,FC Augsburg,(0-0)  FC Bayern München,1,0,0,1,2022-23,5,5,10,0.8,3.0,2,5,1,0.5,3.0,0,0.0,0.0,1,1,2,1.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.65,10,9,0,1.0,2.0,,
2022-09-17,,Bayer 04 Leverkusen,(0-0)  SV Werder Bremen,1,1,1,2,2022-23,5,5,9,0.6,2.8,5,5,6,0.2,2.2,1,1.0,2.0,3,3,8,0.6666666666666666,0.0,0,1,1,2,0,0.0,1.0,1,0,0.4,10,3,0,1.0,2.6666666666666665,2.0,0.0
2022-09-17,,Borussia Dortmund,(0-0)  FC Schalke 04,1,0,0,1,2022-23,5,13,6,0.8,3.8,4,1,8,0.25,2.25,0,0.0,0.0,1,2,3,1.0,0.0,0,0,1,1,3,1.0,0.0,0,0,0.525,14,-2,12,2.0,3.0,1.0,3.0
2022-09-17,,18.30  Borussia Mönchengladbach,(2-0)  RB Leipzig,3,0,0,3,2022-23,5,7,9,0.8,3.2,2,1,6,0.5,3.5,0,0.0,0.0,0,0,0,0.0,0.0,0,0,2,1,6,0.5,0.0,0,1,0.65,8,3,6,,,0.5,3.0
2022-09-18,,19.30  TSG 1899 Hoffenheim,SC Freiburg,0,0,0,0,2022-23,0,0,0,0.0,0.0,5,10,9,0.6,3.8,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.3,10,-9,-10,,,,
2022-09-18,,15.30  1. FC Union Berlin,(0-0)  VfL Wolfsburg,2,0,0,2,2022-23,3,3,5,0.6666666666666666,2.6666666666666665,5,3,5,0.0,1.6,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,1,0,0.0,1.0,1,0,0.3333333333333333,6,0,0,,,1.0,0.0
2022-09-18,,17.30  VfL Bochum 1848,(1-0)  1. FC Köln,1,1,1,2,2022-23,3,2,10,0.3333333333333333,4.0,5,3,13,0.6,3.2,0,0.0,0.0,1,0,7,0.0,0.0,0,1,0,0,0,0.0,0.0,0,0,0.4666666666666667,5,-3,-1,0.0,7.0,,
